11:53:47|1每日.py|每日脚本开始
11:53:48|const.py|backMainProcess 返回主页面开始
11:53:50|const.py|backMainProcess 返回主页面结束
11:53:50|util.py|findPicLoop 循环找图开始 ./public/bmp/weigh anchor.jpg
11:53:51|util.py|findPicLoop 循环找图结束 ./public/bmp/weigh anchor.jpg
11:53:51|util.py|click 729 244
11:53:52|util.py|findPicLoop 循环找图开始 ./public/bmp/daily task.jpg
11:53:53|util.py|findPicLoop 循环找图结束 ./public/bmp/daily task.jpg
11:53:53|util.py|click 487 413
11:53:54|util.py|getNumbers 识数字开始
11:53:56|util.py|getNumbers 识数字结束
11:53:56|util.py|click 55 288
11:53:57|util.py|click 353 305
11:53:59|util.py|click 503 134
11:54:00|const.py|anchorProcess 出击步骤开始
11:54:01|const.py|今日不再提示判断 开始
11:54:02|util.py|click 603 109
11:54:02|const.py|今日不再提示
11:54:02|util.py|findPicLoop 循环找图开始 ./public/bmp/anchor.bmp
11:54:03|util.py|findPicLoop 循环找图结束 ./public/bmp/anchor.bmp
11:54:04|util.py|click 770 429
11:54:04|const.py|自律 开始
11:54:05|const.py|船坞已满判断 开始
11:54:16|util.py|findPicLoop 循环找图开始 ./public/bmp/S.bmp
11:55:20|util.py|findPicLoop 循环找图结束 ./public/bmp/S.bmp
11:55:20|const.py|自律 结束
11:55:21|util.py|click 181 426
11:55:22|util.py|click 684 308
11:55:24|const.py|打捞到sr或ssr判断 开始
11:55:25|util.py|click 684 308
11:55:26|util.py|findPicLoop 循环找图开始 ./public/bmp/exp2.bmp
11:55:27|util.py|findPicLoop 循环找图结束 ./public/bmp/exp2.bmp
11:55:27|util.py|click 733 445
11:55:30|const.py|作战失败判断 开始
11:55:34|const.py|紧急委托判断 开始
11:55:35|const.py|anchorProcess 出击步骤结束
11:55:35|util.py|click 503 134
11:55:36|const.py|anchorProcess 出击步骤开始
11:55:37|const.py|今日不再提示判断 开始
11:55:38|util.py|findPicLoop 循环找图开始 ./public/bmp/anchor.bmp
11:55:39|util.py|findPicLoop 循环找图结束 ./public/bmp/anchor.bmp
11:55:40|util.py|click 770 429
11:55:40|const.py|自律 开始
11:55:41|const.py|船坞已满判断 开始
11:55:52|util.py|findPicLoop 循环找图开始 ./public/bmp/S.bmp
11:56:56|util.py|findPicLoop 循环找图结束 ./public/bmp/S.bmp
11:56:56|const.py|自律 结束
11:56:57|util.py|click 181 426
11:56:59|util.py|click 684 308
11:57:01|const.py|打捞到sr或ssr判断 开始
11:57:02|util.py|click 684 308
11:57:02|util.py|findPicLoop 循环找图开始 ./public/bmp/exp2.bmp
11:57:03|util.py|findPicLoop 循环找图结束 ./public/bmp/exp2.bmp
11:57:03|util.py|click 733 445
11:57:07|const.py|作战失败判断 开始
11:57:11|const.py|紧急委托判断 开始
11:57:12|const.py|anchorProcess 出击步骤结束
11:57:12|util.py|click 503 134
11:57:13|const.py|anchorProcess 出击步骤开始
11:57:14|const.py|今日不再提示判断 开始
11:57:15|util.py|findPicLoop 循环找图开始 ./public/bmp/anchor.bmp
11:57:16|util.py|findPicLoop 循环找图结束 ./public/bmp/anchor.bmp
11:57:16|util.py|click 770 429
11:57:17|const.py|自律 开始
11:57:18|const.py|船坞已满判断 开始
11:57:29|util.py|findPicLoop 循环找图开始 ./public/bmp/S.bmp
11:58:32|util.py|findPicLoop 循环找图结束 ./public/bmp/S.bmp
11:58:32|const.py|自律 结束
11:58:33|util.py|click 181 426
11:58:34|util.py|click 684 308
11:58:36|const.py|打捞到sr或ssr判断 开始
11:58:38|util.py|click 684 308
11:58:38|util.py|findPicLoop 循环找图开始 ./public/bmp/exp2.bmp
11:58:39|util.py|findPicLoop 循环找图结束 ./public/bmp/exp2.bmp
11:58:39|util.py|click 733 445
11:58:43|const.py|作战失败判断 开始
11:58:47|const.py|紧急委托判断 开始
11:58:48|const.py|anchorProcess 出击步骤结束
11:58:48|util.py|findPicLoop 循环找图开始 ./public/bmp/back.jpg
11:58:49|util.py|findPicLoop 循环找图结束 ./public/bmp/back.jpg
11:58:49|util.py|click 38 33
